"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
89,4,4
116,4,4
142,4,4
170,4,4
189,4,4
209,4,4
229,4,4
262,4,8
308,4,10
330,4,7
346,4,5
364,4,6
379,4,5
391,4,4
403,4,5
420,4,5
432,4,4
445,4,4
455,4,4
475,4,6
487,4,5
495,4,4
507,4,4
517,4,4
526,4,4
536,4,5
550,4,7
566,4,9
577,4,6
586,4,5
597,4,7
606,4,6
613,4,5
630,4,7
641,4,5
649,4,5
659,4,7
669,4,6
680,4,8
687,4,4
699,4,7
709,4,7
716,4,5
724,4,5
733,4,6
739,4,4
750,4,7
765,4,10
771,4,4
783,4,8
793,4,7
798,4,4
813,4,11
824,4,7
831,4,5
839,4,5
856,4,10
863,4,4
873,4,5
883,4,7
893,4,7
902,4,5
910,4,4
924,4,6
940,4,8
951,4,7
966,4,9
981,4,11
987,4,4
995,4,6
1004,4,6
1011,4,5
1021,4,6
1028,4,4
1036,4,6
1044,4,6
1059,4,10
1077,4,11
1085,4,5
1093,4,5
1100,4,4
1107,4,5
1115,4,5
1125,4,6
1137,4,8
1148,4,6
1155,4,4
1171,4,9
1179,4,5
1193,4,10
1200,4,5
1210,4,6
1218,4,5
1226,4,6
1233,4,5
1245,4,9
1253,4,5
1259,4,4
1267,4,5
1273,4,4
1279,4,4
1289,4,8
1294,4,4
1302,4,4
1316,4,4
1327,4,6
1334,4,5
1343,4,7
1348,4,4
1354,4,4
1360,4,5
1371,4,8
1377,4,4
1384,4,6
1392,4,6
1401,4,7
1409,4,6
1420,4,8
1426,4,5
1431,4,4
1439,4,7
1444,4,4
1450,4,5
1460,4,8
1466,4,5
1473,4,5
1484,4,9
1491,4,5
1498,4,6
1507,4,8
1512,4,4
1518,4,5
1523,4,4
1532,4,8
1537,4,4
1543,4,4
1548,4,4
1554,4,5
1561,4,6
1567,4,4
1582,4,12
1590,4,7
1598,4,6
1603,4,4
1608,4,4
1613,4,4
1620,4,5
1628,4,5
1636,4,4
1644,4,4
1653,4,4
1661,4,6
1669,4,6
1674,4,4
1680,4,5
1686,4,5
1693,4,6
1702,4,7
1712,4,8
1718,4,5
1727,4,7
1734,4,6
1745,4,8
1752,4,6
1757,4,4
1764,4,5
1771,4,5
1776,4,4
1781,4,4
1786,4,4
1792,4,4
1797,4,4
1803,4,5
1810,4,6
1816,4,5
1822,4,4
1829,4,6
1836,4,6
1844,4,7
1850,4,5
1856,4,5
1862,4,4
1870,4,7
1876,4,5
1883,4,5
1889,4,5
1895,4,4
1900,4,4
1904,4,4
1912,4,6
1918,4,5
1924,4,4
1930,4,5
1936,4,5
1943,4,6
1952,4,7
1957,4,4
1963,4,4
1968,4,5
1976,4,6
1982,4,5
1987,4,4
1994,4,6
2000,4,5
2005,4,4
2011,4,4
2016,4,4
2023,4,5
2029,4,5
2035,4,5
2044,4,8
2054,4,8
2058,4,4
2065,4,6
2077,4,9
2085,4,7
2091,4,5
2097,4,5
2103,4,4
2108,4,4
2114,4,5
2125,4,9
2134,4,6
2140,4,5
2148,4,6
2154,4,5
2161,4,6
2170,4,7
2176,4,5
2182,4,5
2188,4,5
2198,4,7
2204,4,5
2211,4,6
2217,4,5
2222,4,4
2233,4,9
2238,4,4
2244,4,5
2250,4,5
2261,4,9
2270,4,8
2276,4,4
2281,4,4
2287,4,5
2298,4,10
2303,4,4
2312,4,8
2320,4,7
2328,4,7
2334,4,5
2339,4,4
2344,4,4
2350,4,5
2356,4,5
2364,4,6
2373,4,8
2380,4,5
2388,4,6
2395,4,5
2406,4,8
2414,4,6
2420,4,4
2428,4,7
2436,4,6
2442,4,4
2447,4,4
2456,4,7
2466,4,8
2472,4,5
2480,4,6
2486,4,5
2493,4,6
2502,4,6
2510,4,7
2516,4,5
2526,4,8
2533,4,6
2540,4,5
2548,4,7
2559,4,9
2566,4,6
2575,4,7
2582,4,5
2590,4,7
2595,4,4
2600,4,4
2609,4,7
2623,4,10
2633,4,8
2640,4,6
2647,4,5
2652,4,4
2662,4,7
2669,4,5
2678,4,6
2687,4,7
2693,4,4
2701,4,6
2713,4,8
2720,4,5
2733,4,9
2743,4,7
2751,4,5
2759,4,5
2766,4,5
2773,4,5
2779,4,4
2786,4,4
2792,4,4
2797,4,4
2806,4,6
2811,4,4
2818,4,6
2825,4,5
2833,4,7
2842,4,7
2849,4,5
2857,4,6
2863,4,4
2868,4,4
2874,4,4
2881,4,5
2887,4,5
2894,4,5
2899,4,4
2907,4,6
2914,4,5
2923,4,6
2931,4,7
2941,4,8
2947,4,5
2953,4,5
2961,4,7
2968,4,6
2978,4,8
2985,4,5
2990,4,4
2998,4,7
3005,4,6
3013,4,7
3021,4,7
3027,4,5
3033,4,4
3041,4,6
3047,4,5
3052,4,5
3057,4,4
3062,4,4
3071,4,8
3078,4,7
3086,4,6
3097,4,9
3104,4,5
3113,4,6
3119,4,5
3125,4,4
3134,4,6
3140,4,4
3150,4,8
3159,4,6
3167,4,5
3175,4,6
3181,4,5
3188,4,5
3195,4,6
3200,4,4
3207,4,5
3216,4,8
3226,4,8
3235,4,6
3243,4,5
3253,4,8
3259,4,5
3265,4,5
3272,4,6
3278,4,5
3284,4,5
3293,4,7
3301,4,7
3309,4,7
3315,4,5
3324,4,8
3330,4,5
3336,4,5
3342,4,5
3347,4,4
3353,4,4
3359,4,5
3365,4,5
3373,4,6
3379,4,6
3387,4,6
3392,4,4
3396,4,4
3403,4,5
3411,4,7
3421,4,7
3430,4,8
3436,4,5
3444,4,6
3453,4,8
3462,4,7
3467,4,4
3476,4,6
3483,4,5
3489,4,5
3497,4,5
3502,4,4
3509,4,5
3518,4,7
3522,4,4
3528,4,5
3534,4,5
3541,4,5
3548,4,6
3555,4,5
3563,4,6
3570,4,5
3584,4,11
3592,4,6
3600,4,6
3609,4,6
3615,4,5
3625,4,8
3631,4,5
3638,4,6
3646,4,7
3653,4,5
3662,4,7
3676,4,10
3681,4,4
3688,4,5
3699,4,8
3706,4,5
3715,4,6
3725,4,7
3732,4,5
3740,4,6
3746,4,5
3752,4,5
3759,4,5
3764,4,4
3772,4,6
3777,4,4
3784,4,5
3790,4,4
3796,4,5
3802,4,4
3808,4,5
3814,4,5
3821,4,5
3827,4,5
3833,4,4
3841,4,5
3850,4,6
3859,4,5
3866,4,5
3881,4,10
3887,4,4
3896,4,6
3903,4,4
3917,4,9
3923,4,4
3929,4,5
3936,4,5
3944,4,5
3954,4,8
3961,4,4
3967,4,4
3974,4,5
3979,4,4
3984,4,4
3990,4,4
3997,4,6
4002,4,4
4009,4,6
4016,4,6
4022,4,5
4031,4,7
4035,4,4
4043,4,7
4053,4,9
4059,4,5
4067,4,7
4075,4,6
4085,4,8
4090,4,4
4096,4,5
4104,4,6
4110,4,4
4116,4,5
4122,4,4
4127,4,4
4135,4,7
4142,4,5
4148,4,5
4157,4,8
4163,4,5
4168,4,4
4178,4,8
4186,4,7
4193,4,6
4201,4,5
4208,4,6
4214,4,5
4220,4,5
4226,4,5
4231,4,4
4237,4,5
4242,4,4
4248,4,5
4254,4,4
4259,4,5
4269,4,8
4278,4,7
4285,4,6
4290,4,4
4297,4,6
4305,4,7
4310,4,4
4314,4,4
4319,4,4
4326,4,5
4331,4,4
4338,4,6
4350,4,10
4359,4,8
4369,4,9
4375,4,5
4380,4,4
4389,4,6
4397,4,7
4404,4,5
4414,4,8
4422,4,6
4428,4,5
4435,4,6
4446,4,8
4451,4,4
4460,4,6
4474,4,10
4480,4,4
4487,4,4
4500,4,6
4509,4,6
4516,4,6
4523,4,5
4530,4,6
4538,4,6
4549,4,9
4557,4,7
4567,4,7
4572,4,4
4578,4,5
4584,4,5
4592,4,6
4597,4,4
4608,4,10
4613,4,4
4618,4,4
4626,4,6
4634,4,7
4642,4,6
4648,4,5
4653,4,4
4659,4,5
4668,4,8
4676,4,6
4684,4,7
4692,4,7
4701,4,7
4708,4,6
4714,4,5
4720,4,5
4725,4,4
4736,4,10
4742,4,4
4747,4,4
4759,4,10
4764,4,4
4770,4,5
4776,4,5
4782,4,5
4789,4,6
4794,4,4
4799,4,4
4807,4,6
4812,4,4
4817,4,4
4822,4,4
4827,4,4
4838,4,9
4843,4,4
4850,4,6
4864,4,11
4873,4,7
4881,4,7
4891,4,9
4899,4,6
4908,4,7
4916,4,6
4925,4,7
4933,4,7
4940,4,6
4948,4,7
4954,4,5
4961,4,6
4968,4,6
4974,4,4
4982,4,5
4990,4,7
4998,4,8
5003,4,4
5011,4,7
5016,4,4
5022,4,4
5029,4,6
5035,4,6
5045,4,7
5052,4,6
5056,4,4
5062,4,4
5069,4,6
5079,4,9
5087,4,7
5092,4,5
5100,4,6
5105,4,4
5114,4,8
5119,4,4
5127,4,7
5134,4,6
5139,4,4
5145,4,5
5152,4,7
5157,4,4
5163,4,4
5168,4,4
5174,4,4
5179,4,5
5187,4,6
5192,4,4
5197,4,4
5202,4,4
5208,4,5
5224,4,11
5233,4,6
5250,4,14
5261,4,8
5268,4,5
5276,4,6
5283,4,5
5291,4,5
5296,4,4
5303,4,6
5308,4,4
5314,4,5
5320,4,5
5330,4,8
5338,4,7
5346,4,6
5356,4,8
5362,4,5
5370,4,7
5376,4,5
5388,4,10
5393,4,4
5398,4,4
5405,4,5
5415,4,9
5422,4,6
5432,4,9
5438,4,5
5444,4,5
5451,4,6
5456,4,5
5462,4,4
5469,4,6
5475,4,5
5480,4,5
5485,4,4
5493,4,6
5497,4,4
5508,4,9
5514,4,5
5521,4,6
5528,4,5
5536,4,7
5541,4,4
5549,4,7
5557,4,7
5564,4,6
5571,4,6
5579,4,7
5587,4,7
5596,4,8
5601,4,4
5606,4,4
5613,4,6
5619,4,6
5628,4,8
5633,4,4
5638,4,4
5648,4,9
5656,4,7
5662,4,5
5669,4,6
5676,4,6
5682,4,6
5688,4,5
5697,4,8
5702,4,4
5708,4,5
5714,4,5
5722,4,6
5728,4,4
5734,4,5
5743,4,7
5751,4,7
5759,4,6
5766,4,6
5777,4,8
5782,4,4
5792,4,7
5798,4,5
5806,4,6
5818,4,9
5825,4,5
5832,4,5
5839,4,5
5844,4,4
5852,4,5
5860,4,5
5867,4,5
5875,4,5
5883,4,7
5890,4,5
5900,4,7
5906,4,4
5911,4,4
5925,4,10
5930,4,4
5937,4,5
5943,4,5
5954,4,8
5963,4,7
5972,4,7
5981,4,7
5987,4,5
5993,4,4
6007,4,13
6016,4,7
6021,4,4
6025,4,4
6031,4,5
6037,4,5
6046,4,8
6061,4,11
6067,4,5
6072,4,4
6078,4,5
6085,4,4
6091,4,4
6096,4,4
6105,4,7
6114,4,5
6122,4,5
6129,4,5
6137,4,6
6145,4,6
6153,4,6
6163,4,8
6170,4,5
6176,4,5
6183,4,5
6190,4,6
6198,4,8
6206,4,7
6214,4,7
6231,4,15
6239,4,6
6246,4,6
6251,4,4
6257,4,5
6264,4,7
6271,4,6
6277,4,6
6284,4,6
6288,4,4
6293,4,4
6298,4,4
6305,4,7
6313,4,5
6320,4,5
6326,4,4
6336,4,8
6343,4,5
6351,4,6
6357,4,5
6363,4,5
6371,4,7
6378,4,6
6383,4,4
6388,4,4
6393,4,4
6398,4,4
6404,4,6
